1.6298e-10,2.0489e-10,1.8161e-10,1.9092e-10,2.0955e-10,1.7228999999999998e-10,1.4900999999999998e-10,1.9092e-10,2.0024e-10,2.0489e-10,2.0955e-10,2.0489e-10,2.1886000000000006e-10,2.0489e-10,1.5831999999999998e-10,2.2817e-10,1.8161e-10,1.9558e-10,2.0024e-10,1.397e-10,1.9558e-10,
2.0024e-10,2.0489e-10,2.3283e-10,2.1886000000000006e-10,2.1886000000000006e-10,2.0955e-10,2.468e-10,2.4214e-10,1.9558e-10,1.4900999999999998e-10,2.468e-10,2.2352e-10,2.8405e-10,1.9558e-10,2.3749e-10,2.1886000000000006e-10,2.0955e-10,2.0024e-10,2.0024e-10,1.4435e-10,1.9092e-10,
1.5831999999999998e-10,1.9092e-10,2.6077e-10,3.2131e-10,2.2817e-10,2.5611e-10,2.0955e-10,2.7474e-10,2.2817e-10,2.7008e-10,2.794e-10,2.2352e-10,2.8405e-10,1.9092e-10,2.7008e-10,2.3283e-10,2.4214e-10,2.1886000000000006e-10,1.8161e-10,1.4435e-10,1.3503999999999998e-10,
2.0024e-10,2.468e-10,2.0955e-10,1.8627e-10,2.468e-10,2.3749e-10,3.1199000000000003e-10,2.3283e-10,2.468e-10,2.5611e-10,2.5146000000000003e-10,2.1886000000000006e-10,2.3283e-10,2.3749e-10,2.6077e-10,2.8405e-10,2.2817e-10,2.0489e-10,2.468e-10,1.9092e-10,2.0024e-10,
2.0955e-10,2.794e-10,2.1886000000000006e-10,3.2131e-10,2.3749e-10,1.9558e-10,2.8405e-10,2.7474e-10,2.0955e-10,2.8405e-10,2.8405e-10,2.2352e-10,2.0955e-10,2.5611e-10,2.3749e-10,2.3749e-10,2.8871e-10,2.0024e-10,2.1421e-10,1.4435e-10,2.794e-10,
2.7008e-10,1.9558e-10,2.3283e-10,2.2352e-10,2.9802e-10,2.2352e-10,2.0024e-10,2.7008e-10,3.1665e-10,2.6543e-10,2.3283e-10,2.5611e-10,2.5146000000000003e-10,2.3749e-10,3.0268e-10,2.7008e-10,1.9558e-10,2.7474e-10,1.9558e-10,1.7228999999999998e-10,1.5831999999999998e-10,
1.8627e-10,2.5611e-10,2.794e-10,2.5146000000000003e-10,2.8405e-10,3.0268e-10,2.7008e-10,2.3283e-10,2.0955e-10,2.3749e-10,2.468e-10,3.3527999999999995e-10,2.0024e-10,2.7474e-10,2.2817e-10,3.1665e-10,2.0024e-10,1.6763999999999998e-10,2.0489e-10,2.0024e-10,2.1421e-10,
2.4214e-10,2.7474e-10,3.0734e-10,2.6077e-10,2.7008e-10,2.6543e-10,2.7008e-10,2.5611e-10,1.8161e-10,2.0489e-10,2.3749e-10,2.2352e-10,2.3283e-10,2.1421e-10,2.2817e-10,2.9802e-10,2.1886000000000006e-10,2.468e-10,2.1421e-10,2.3283e-10,1.8627e-10,
2.5146000000000003e-10,1.5831999999999998e-10,2.6543e-10,1.9092e-10,2.3283e-10,2.468e-10,2.8871e-10,2.0024e-10,1.7228999999999998e-10,1.6763999999999998e-10,1.6763999999999998e-10,1.6763999999999998e-10,1.8627e-10,2.0955e-10,2.7474e-10,2.5146000000000003e-10,2.6543e-10,2.6077e-10,3.1665e-10,2.3749e-10,2.468e-10,
2.3283e-10,2.6543e-10,2.4214e-10,1.9558e-10,3.4925e-10,2.5146000000000003e-10,2.1886000000000006e-10,2.3749e-10,1.6763999999999998e-10,1.4900999999999998e-10,1.6298e-10,1.8161e-10,1.4900999999999998e-10,1.6763999999999998e-10,1.8627e-10,2.6543e-10,2.0955e-10,2.0955e-10,2.3749e-10,1.6298e-10,1.7228999999999998e-10,
2.3283e-10,2.3749e-10,2.468e-10,2.1421e-10,2.8871e-10,2.0955e-10,2.0024e-10,1.6298e-10,1.6298e-10,1.3038999999999998e-10,1.5831999999999998e-10,9.7789e-11,1.0709999999999997e-10,1.9092e-10,1.3038999999999998e-10,2.0955e-10,2.468e-10,1.7695e-10,2.1886000000000006e-10,1.8627e-10,2.0955e-10,
2.3749e-10,2.0489e-10,2.794e-10,2.1421e-10,2.3283e-10,2.2817e-10,1.5367e-10,1.6298e-10,1.0709999999999997e-10,8.381899999999999e-11,9.3132e-11,9.7789e-11,8.381899999999999e-11,1.3038999999999998e-10,1.1642e-10,1.7228999999999998e-10,1.6763999999999998e-10,1.9558e-10,2.0955e-10,1.9092e-10,1.7695e-10,
2.2352e-10,2.3283e-10,1.8627e-10,1.9558e-10,2.0955e-10,2.0955e-10,1.3503999999999998e-10,1.397e-10,1.0245e-10,7.916299999999999e-11,6.5193e-11,1.0709999999999997e-10,7.916299999999999e-11,1.1176e-10,1.1642e-10,1.3038999999999998e-10,2.7474e-10,1.4435e-10,1.5367e-10,2.0489e-10,2.3749e-10,
1.8161e-10,2.1421e-10,2.2352e-10,1.8627e-10,1.4435e-10,1.0709999999999997e-10,1.0709999999999997e-10,8.8476e-11,7.916299999999999e-11,6.5193e-11,3.2595999999999994e-11,4.6566000000000005e-11,5.1223e-11,6.5193e-11,1.0245e-10,1.1642e-10,1.9092e-10,2.0024e-10,2.0955e-10,1.9558e-10,2.0489e-10,
1.6763999999999998e-10,2.0024e-10,1.8161e-10,2.1886000000000006e-10,1.3503999999999998e-10,1.2573e-10,8.381899999999999e-11,6.984899999999999e-11,7.4506e-11,8.8476e-11,9.3132e-11,6.984899999999999e-11,9.7789e-11,1.1176e-10,1.2107e-10,1.2573e-10,1.9092e-10,2.0489e-10,2.2352e-10,1.8161e-10,1.4900999999999998e-10,
1.9558e-10,1.6763999999999998e-10,1.4435e-10,1.2107e-10,1.1642e-10,7.916299999999999e-11,6.0536e-11,6.5193e-11,1.1642e-10,8.381899999999999e-11,1.1176e-10,1.1642e-10,1.3038999999999998e-10,1.2573e-10,1.8627e-10,1.5831999999999998e-10,1.7228999999999998e-10,1.6763999999999998e-10,2.0489e-10,1.4900999999999998e-10,1.4435e-10,
1.8627e-10,1.6763999999999998e-10,1.2573e-10,1.1176e-10,9.7789e-11,1.3038999999999998e-10,6.984899999999999e-11,7.4506e-11,9.3132e-11,1.2573e-10,1.8161e-10,1.6298e-10,1.7695e-10,1.3038999999999998e-10,1.8627e-10,2.5611e-10,2.0489e-10,1.4435e-10,1.7695e-10,1.9558e-10,1.397e-10,
1.8627e-10,1.2573e-10,1.0709999999999997e-10,7.4506e-11,9.3132e-11,1.1642e-10,1.2573e-10,1.4435e-10,1.0245e-10,1.5367e-10,2.5146000000000003e-10,1.5831999999999998e-10,2.2817e-10,2.2352e-10,1.5831999999999998e-10,2.4214e-10,2.0955e-10,2.2352e-10,1.9558e-10,1.6298e-10,1.4900999999999998e-10,
