0.00175965875578522,0.00255024930984888,0.00132226610865947,0.00137490677510851,0.000869044314882721,0.00034572803755808,0.000269080970065134,7.19454328772911e-06
0.00203849021575814,0.00281232506067458,0.00156130837354557,0.00152212558805401,0.00101979012055867,0.000375540456990618,0.000266308351720949,7.95570383743032e-08
0.00223905204796864,0.00289658586434397,0.00166547956294347,0.00164821678474504,0.00110381067620654,0.000391749276910911,0.000300444898756784,1.89095798813048e-21
0.00231934265246319,0.00305808111343869,0.00173077045982653,0.0017185262169009,0.00115060083371927,0.000403099737450685,0.000303158103593431,6.91601170284292e-05
0.00243528625595047,0.00302092604358645,0.00176293347545842,0.00185023554564767,0.0011839242962192,0.000411496513284808,0.000316900583740248,4.5115892124782e-19
0.0025007381708628,0.00308058447290613,0.00181316005460363,0.00181683177761093,0.00127992115971826,0.000398261205549909,0.000250879120926465,1.80665234730591e-08
0.00248969920480436,0.00319361572795357,0.00185252020836252,0.00180528307516655,0.0013169593452381,0.000373146305303071,0.000255555791844004,1.26130894958086e-08
0.00247486205809808,0.00323567870258389,0.00186006680897231,0.00195425836873547,0.00127604719406983,0.000477546498261383,0.000305755160529097,0.000174249730823894
0.00250303530857802,0.0032241674671337,0.00187413172108801,0.00190686035981162,0.00107474883023289,0.000822846007716549,0.000774403841863612,0.00014717552961481
0.0025399334162663,0.00326046765893656,0.00189744115183542,0.00180105621084006,0.00100163126521333,0.000995798826685143,0.00102971139252162,0.000109116747207969
0.00244583122369006,0.00340927552468028,0.00189428501214585,0.00182746824201853,0.000945678486839501,0.0010353676136022,0.00105967968139217,0.000241752232828883
0.00255430927500607,0.00321171021076644,0.0019021220795164,0.00181847343731262,0.000940796317928856,0.000972419986796283,0.000984752132898092,0.000102248016482512
0.00249747838307847,0.003244679074782,0.00184807265288883,0.00192003402152422,0.00141452046738303,4.59890088459192e-05,7.43057494373727e-14,7.46473189546469e-05
0.0025325934069297,0.00305925241919943,0.00184708545942988,0.00196422874019265,0.00128677411086352,9.71445736026321e-05,3.64484925055645e-05,3.62005059327976e-05
0.00248186158829812,0.00308134414183707,0.00180658649803543,0.00195723556643705,0.00125403964905889,4.4036770180793e-05,1.14389505091438e-05,9.53009483024529e-05
0.00248788944380357,0.0030796988611875,0.00180837902857524,0.00181474111460917,0.00125572234974478,1.28064384631172e-05,9.12395820879521e-23,0.000183097834869709
0.00244571127898792,0.00300814094175249,0.00177848323989752,0.00180088098692845,0.00123264497804255,2.43987639481905e-05,8.94170017739131e-14,1.90851142773983e-07
0.0023296956159171,0.00297807632886666,0.00173238762161019,0.00181814387964552,0.00118697041200574,1.18523914887539e-10,1.40871433605594e-05,4.58254123312868e-06
0.0022824572629525,0.00280336595091099,0.00161348695394992,0.00176921187454199,0.00108447885003088,1.11573336376188e-05,1.37304162137538e-06,4.70037618467175e-05
0.00204324894028047,0.00281724144474366,0.00152729979253722,0.00151778053024789,0.00103031059737537,1.29210293332209e-05,7.26798279874071e-10,3.27370974562108e-05
0.00181492808409377,0.00236349066414066,0.0013436519787089,0.00140636607144704,0.000896359820515316,7.6252919568753e-06,1.78488968543967e-05,0.000257138511484882
